,term,justiceName,medianJJ,liberal,median,lib_median,lib_court,caseId,docketId,caseIssuesId,voteId,dateDecision,decisionType,usCite,sctCite,ledCite,lexisCite,naturalCourt,chief,docket,caseName,dateArgument,dateRearg,petitioner,petitionerState,respondent,respondentState,jurisdiction,adminAction,adminActionState,threeJudgeFdc,caseOrigin,caseOriginState,caseSource,caseSourceState,lcDisagreement,certReason,lcDisposition,lcDispositionDirection,declarationUncon,caseDisposition,caseDispositionUnusual,partyWinning,precedentAlteration,voteUnclear,issue,issueArea,decisionDirection,decisionDirectionDissent,authorityDecision1,authorityDecision2,lawType,lawSupp,lawMinor,majOpinWriter,majOpinAssigner,splitVote,majVotes,minVotes,justice,vote,opinion,direction,majority,firstAgreement,secondAgreement,_merge
7142,1950,SMinton,HHBurton,0,0,0,0,1950-032,1950-032-02,1950-032-02-01,1950-032-02-01-01-01,2/26/51,1,340 U.S. 383,71 S. Ct. 359,95 L. Ed. 2d 364,1951 U.S. LEXIS 2426,1303,Vinson,438,"AMALGAMATED ASSOCIATION OF STREET, ELECTRIC RAILWAY & MOTOR COACH EMPLOYEES OF AMERICA, DIVISION 998, ET AL. v. WISCONSIN EMPLOYMENT RELATIONS BOARD",1/9/51,NA,249,NA,NA,NA,1,117,58,0,302,58,300,58,0,10,2,1,1,3,0,1,0,0,100030,10,2,0,4,NA,3,350,,87,87,1,6,3,89,2,1,1,1,80,NA,3
7143,1950,SMinton,HHBurton,0,0,0,0,1950-078,1950-078-01,1950-078-01-01,1950-078-01-01-01-01,5/14/51,1,341 U.S. 329,71 S. Ct. 777,95 L. Ed. 2d 993,1951 U.S. LEXIS 2368,1303,Vinson,486,PANHANDLE EASTERN PIPE LINE CO. v. MICHIGAN PUBLIC SERVICE COMMISSION ET AL.,4/23/51,NA,209,NA,148,NA,2,117,27,0,302,27,300,27,1,1,3,1,1,2,0,0,0,0,100100,10,1,0,2,NA,1,111,,89,87,1,7,2,89,1,2,1,2,NA,NA,3
7144,1950,SMinton,HHBurton,0,0,0,0,1950-011,1950-011-01,1950-011-01-01,1950-011-01-01-01-01,12/4/50,1,340 U.S. 122,71 S. Ct. 146,95 L. Ed. 2d 141,1950 U.S. LEXIS 1350,1303,Vinson,109,"WHELCHEL v. McDONALD, WARDEN",11/10/50,NA,136,NA,27,NA,1,NA,NA,0,119,51,25,NA,0,12,2,1,1,2,0,0,0,0,40020,4,1,0,4,NA,6,600,10 U.S.C. Œ_ 1542,81,87,1,9,0,89,1,1,1,2,NA,NA,3
7145,1950,SMinton,HHBurton,0,0,0,0,1950-099,1950-099-03,1950-099-03-01,1950-099-03-01-01-09,6/4/51,2,341 U.S. 737,71 S. Ct. 987,95 L. Ed. 2d 1331,1951 U.S. LEXIS 2361,1303,Vinson,,LAND ET AL. v. DOLLAR ET AL.,NA,NA,349,NA,116,NA,1,49,NA,0,55,10,32,NA,0,1,3,2,1,1,1,1,0,0,90480,9,1,0,3,NA,NA,NA,,NA,87,1,6,0,89,1,1,1,2,NA,NA,3
7146,1950,SMinton,HHBurton,0,0,0,0,1950-061,1950-061-01,1950-061-01-01,1950-061-01-01-01-01,4/12/51,6,341 U.S. 56,71 S. Ct. 565,95 L. Ed. 2d 745,1951 U.S. LEXIS 2015,1303,Vinson,577,GERENDE v. BOARD OF SUPERVISORS OF ELECTIONS OF BALTIMORE,4/9/51,NA,211,NA,4,25,2,NA,NA,0,302,25,300,25,0,1,2,1,1,2,0,0,0,0,30100,3,1,0,2,NA,2,200,,NA,NA,1,9,0,89,1,1,1,2,NA,NA,3
7147,1950,SMinton,HHBurton,0,0,0,0,1950-006,1950-006-02,1950-006-02-01,1950-006-02-01-01-01,11/13/50,1,340 U.S. 47,71 S. Ct. 111,95 L. Ed. 2d 53,1950 U.S. LEXIS 2501,1303,Vinson,13,"UNITED STATES v. SECURITY TRUST & SAVINGS BANK, EXECUTOR, ET AL.",10/16/50,NA,27,NA,113,NA,1,69,NA,0,302,6,301,6,0,12,2,1,1,3,0,1,0,0,120030,12,2,0,4,NA,3,345,,89,87,1,9,0,89,1,2,2,2,NA,NA,3
7148,1950,SMinton,HHBurton,0,0,0,0,1950-021,1950-021-01,1950-021-01-01,1950-021-01-01-01-01,1/2/51,1,340 U.S. 211,71 S. Ct. 259,95 L. Ed. 2d 219,1951 U.S. LEXIS 2476,1303,Vinson,297,"KIEFER-STEWART CO. v. JOSEPH E. SEAGRAM & SONS, INC. ET AL.",12/8/50,NA,252,NA,118,NA,1,NA,NA,0,69,18,27,NA,0,10,3,1,1,3,0,1,0,0,80010,8,2,0,4,NA,3,367,,78,87,1,9,0,89,1,1,2,2,NA,NA,3
7149,1950,SMinton,HHBurton,0,0,0,0,1950-091,1950-091-01,1950-091-01-01,1950-091-01-01-01-01,6/4/51,1,341 U.S. 609,71 S. Ct. 980,95 L. Ed. 2d 1212,1951 U.S. LEXIS 1728,1303,Vinson,355,"HUGHES, ADMINISTRATOR, v. FETTER ET AL.",3/1/51,NA,166,NA,171,NA,2,NA,NA,0,302,58,300,58,0,1,2,1,3,4,0,1,0,0,80070,8,2,0,2,NA,1,143,,78,87,1,5,4,89,2,1,1,1,80,NA,3
7150,1950,SMinton,HHBurton,0,0,0,0,1950-031,1950-031-01,1950-031-01-01,1950-031-01-01-01-01,2/26/51,1,340 U.S. 367,71 S. Ct. 438,95 L. Ed. 2d 344,1951 U.S. LEXIS 2154,1303,Vinson,20,ROGERS v. UNITED STATES,11/7/50,NA,254,NA,27,NA,1,NA,NA,0,52,7,30,NA,0,12,2,1,1,2,0,0,0,0,10090,1,1,0,1,NA,2,210,,87,78,1,5,3,89,1,1,1,2,NA,NA,3
7151,1950,SMinton,HHBurton,0,0,0,0,1950-046,1950-046-01,1950-046-01-01,1950-046-01-01-01-01,2/26/51,1,340 U.S. 558,71 S. Ct. 408,95 L. Ed. 2d 534,1951 U.S. LEXIS 2475,1303,Vinson,209,EMICH MOTORS CORP. ET AL. v. GENERAL MOTORS CORP. ET AL.,1/3/51,NA,125,NA,189,NA,1,NA,NA,0,66,17,27,NA,0,10,3,1,1,4,1,1,0,0,80010,8,2,0,4,NA,3,310,,88,87,1,8,0,89,NA,NA,NA,NA,NA,NA,3
7152,1950,SMinton,HHBurton,0,0,0,0,1950-022,1950-022-01,1950-022-01-01,1950-022-01-01-01-01,1/2/51,1,340 U.S. 216,71 S. Ct. 264,95 L. Ed. 2d 225,1951 U.S. LEXIS 2388,1303,Vinson,45,ALABAMA GREAT SOUTHERN RAILROAD CO. ET AL. v. UNITED STATES ET AL.,11/8/50,NA,231,NA,27,NA,2,66,NA,1,66,17,66,17,0,1,NA,1,1,2,0,0,0,0,90120,9,1,0,1,NA,1,125,,89,78,1,8,1,89,1,2,1,2,NA,NA,3
7153,1950,SMinton,HHBurton,0,0,0,0,1950-069,1950-069-01,1950-069-01-01,1950-069-01-01-01-01,4/30/51,1,341 U.S. 214,71 S. Ct. 675,95 L. Ed. 2d 879,1951 U.S. LEXIS 1925,1303,Vinson,435,BOWMAN DAIRY CO. ET AL. v. UNITED STATES ET AL.,3/9/51,NA,100,NA,27,NA,1,NA,NA,0,66,17,27,NA,0,10,3,2,1,5,0,1,0,0,10160,1,1,1,4,NA,4,401,,89,87,1,7,1,89,1,2,1,2,NA,NA,3
7154,1950,SMinton,HHBurton,0,0,0,0,1950-073,1950-073-01,1950-073-01-01,1950-073-01-01-01-01,5/7/51,1,341 U.S. 277,71 S. Ct. 685,95 L. Ed. 2d 939,1951 U.S. LEXIS 1891,1303,Vinson,474,"ELDER ET AL. v. BRANNAN, SECRETARY OF AGRICULTURE",4/11/51,NA,8,60,304,NA,1,20,NA,0,55,10,32,NA,0,10,4,1,1,7,0,0,0,0,20250,2,1,0,4,5,6,600,5 U.S.C. Œ_ 851,88,87,1,8,1,89,1,1,1,2,NA,NA,3
7155,1950,SMinton,HHBurton,0,0,0,0,1950-025,1950-025-01,1950-025-01-01,1950-025-01-01-01-01,1/15/51,1,340 U.S. 290,71 S. Ct. 312,95 L. Ed. 2d 280,1951 U.S. LEXIS 2248,1303,Vinson,50,KUNZ v. NEW YORK,10/17/50,NA,130,NA,28,37,2,117,37,0,302,37,300,37,1,1,2,1,4,3,0,1,0,0,30160,3,2,0,2,NA,2,202,,87,87,1,8,1,89,1,1,2,2,NA,NA,3
7156,1950,SMinton,HHBurton,0,0,0,0,1950-079,1950-079-01,1950-079-01-01,1950-079-01-01-01-01,5/21/51,1,341 U.S. 341,71 S. Ct. 762,95 L. Ed. 2d 1002,1951 U.S. LEXIS 2366,1303,Vinson,395,ALABAMA PUBLIC SERVICE COMMISSION ET AL. v. SOUTHERN RAILWAY CO.,2/27/51,NA,4,1,231,NA,2,117,1,1,41,1,41,1,0,1,NA,2,1,3,0,1,0,0,90090,9,1,0,7,3,NA,NA,,87,87,1,9,0,89,1,1,1,2,NA,NA,3
7157,1950,SMinton,HHBurton,0,0,0,0,1950-088,1950-088-01,1950-088-01-01,1950-088-01-01-01-01,5/28/51,6,341 U.S. 491,71 S. Ct. 820,95 L. Ed. 2d 1135,1951 U.S. LEXIS 1803,1303,Vinson,421,HAMMERSTEIN v. SUPERIOR COURT OF CALIFORNIA ET AL.,3/9/51,NA,153,NA,6,6,1,NA,NA,0,302,6,300,6,0,12,3,1,1,9,0,0,0,0,90180,9,1,0,3,NA,5,508,,NA,NA,1,5,4,89,1,1,1,2,NA,NA,3
7158,1950,SMinton,HHBurton,0,0,0,0,1950-095,1950-095-01,1950-095-01-01,1950-095-01-01-01-01,6/4/51,1,341 U.S. 675,71 S. Ct. 943,95 L. Ed. 2d 1284,1951 U.S. LEXIS 2409,1303,Vinson,393,NATIONAL LABOR RELATIONS BOARD v. DENVER BUILDING & CONSTRUCTION TRADES COUNCIL ET AL.,2/27/51,NA,382,NA,249,NA,1,82,NA,0,32,NA,32,NA,1,12,8,2,1,3,0,1,0,0,70150,7,1,0,5,4,3,350,,86,87,1,6,3,89,1,1,1,2,NA,NA,3
7159,1950,SMinton,HHBurton,0,0,0,0,1950-074,1950-074-01,1950-074-01-01,1950-074-01-01-01-01,5/7/51,1,341 U.S. 290,71 S. Ct. 715,95 L. Ed. 2d 949,1951 U.S. LEXIS 2348,1303,Vinson,433,UNITED STATES ET AL. v. CHAMPLIN REFINING CO.,3/8/51,NA,27,NA,209,NA,2,66,NA,1,107,42,107,42,1,1,3,1,1,2,1,0,0,1,80250,8,1,0,4,NA,3,343,,88,87,1,8,1,89,1,1,1,2,NA,NA,3
7160,1950,SMinton,HHBurton,0,0,0,0,1950-023,1950-023-01,1950-023-01-01,1950-023-01-01-01-01,1/8/51,1,340 U.S. 231,71 S. Ct. 240,95 L. Ed. 2d 239,1951 U.S. LEXIS 2376,1303,Vinson,1,STANDARD OIL CO. v. FEDERAL TRADE COMMISSION,1/9/50,10/9/50,198,NA,357,NA,1,57,NA,0,27,NA,27,NA,0,10,10,2,1,4,0,1,0,0,80010,8,1,0,4,NA,3,364,,86,87,1,5,3,89,NA,NA,NA,NA,NA,NA,3
7161,1950,SMinton,HHBurton,0,0,0,0,1950-029,1950-029-01,1950-029-01-01,1950-029-01-01-01-01,1/15/51,1,340 U.S. 349,71 S. Ct. 295,95 L. Ed. 2d 329,1951 U.S. LEXIS 2251,1303,Vinson,258,DEAN MILK CO. v. CITY OF MADISON ET AL.,12/7/50,NA,158,NA,3,58,2,NA,NA,0,302,58,300,58,0,1,2,2,4,3,1,1,0,0,80110,8,1,0,2,NA,1,111,,88,87,1,6,3,89,2,1,2,1,78,NA,3
7162,1950,SMinton,HHBurton,0,0,0,0,1950-082,1950-082-01,1950-082-01-01,1950-082-01-01-01-09,5/21/51,1,341 U.S. 384,71 S. Ct. 745,95 L. Ed. 2d 1035,1951 U.S. LEXIS 2491,1303,Vinson,442,SCHWEGMANN BROTHERS et al. v. CALVERT DISTILLERS CORP.,4/9/51,NA,115,NA,105,NA,1,NA,NA,0,75,22,25,NA,1,12,2,1,1,3,0,1,0,0,80010,8,2,0,4,NA,6,600,15 U.S.C. Œ_ 1,81,87,1,6,3,89,1,1,2,2,NA,NA,3
7163,1950,SMinton,HHBurton,0,0,0,0,1950-037,1950-037-01,1950-037-01-01,1950-037-01-01-01-01,2/26/51,1,340 U.S. 462,71 S. Ct. 416,95 L. Ed. 2d 417,1951 U.S. LEXIS 2155,1303,Vinson,83,"UNITED STATES EX REL. TOUHY v. RAGEN, WARDEN, ET AL.",11/27/50,NA,126,NA,19,60,1,27,NA,0,66,NA,27,NA,0,12,3,1,1,2,0,0,0,0,50040,5,1,0,5,4,6,600,5 U.S.C. Œ_ 22,79,87,1,6,2,89,1,1,1,2,NA,NA,3
7164,1950,SMinton,HHBurton,0,0,0,0,1950-063,1950-063-01,1950-063-01-01,1950-063-01-01-01-01,4/23/51,7,341 U.S. 70,71 S. Ct. 581,95 L. Ed. 2d 758,1951 U.S. LEXIS 2420,1303,Vinson,26,UNITED STATES v. WILLIAMS ET AL.,1/8/51,NA,27,NA,100,NA,1,NA,NA,0,58,12,25,NA,0,10,3,1,1,2,0,0,0,0,20400,2,1,0,4,NA,6,600,18 U.S.C. Œ_ 241,80,87,1,5,4,89,1,1,1,2,NA,NA,3
7165,1950,SMinton,HHBurton,0,0,0,0,1950-028,1950-028-02,1950-028-02-01,1950-028-02-01-01-01,1/15/51,1,340 U.S. 336,71 S. Ct. 341,95 L. Ed. 2d 319,1951 U.S. LEXIS 2433,1303,Vinson,212,NIAGARA HUDSON POWER CORP. v. LEVENTRITT,12/5/50,NA,405,NA,237,NA,1,105,NA,0,95,37,22,NA,1,3,4,1,1,3,0,1,0,0,80120,8,2,0,5,4,6,600,15 U.S.C. Œ_ 79,86,87,1,6,2,89,1,1,2,2,NA,NA,3
7166,1950,SMinton,HHBurton,0,0,0,0,1950-047,1950-047-01,1950-047-01-01,1950-047-01-01-01-09,2/26/51,1,340 U.S. 573,71 S. Ct. 428,95 L. Ed. 2d 547,1951 U.S. LEXIS 2158,1303,Vinson,318,"MOORE, ADMINISTRATRIX, v. CHESAPEAKE & OHIO RAILWAY CO.",1/4/51,1/10/51,145,NA,231,NA,1,NA,NA,0,126,55,24,NA,0,11,2,1,1,2,0,0,0,0,80040,8,1,0,4,NA,3,329,,89,87,1,5,2,89,1,2,1,2,NA,NA,3
7167,1950,SMinton,HHBurton,0,0,0,0,1950-097,1950-097-01,1950-097-01-01,1950-097-01-01-01-01,6/4/51,1,341 U.S. 707,71 S. Ct. 966,95 L. Ed. 2d 1309,1951 U.S. LEXIS 2411,1303,Vinson,85,"LOCAL 74, UNITED BROTHERHOOD OF CARPENTERS & JOINERS OF AMERICA, A. F. OF L., ET AL. v. NATIONAL LABOR RELATIONS BOARD",2/26/51,NA,249,NA,382,NA,1,82,NA,0,26,NA,26,NA,0,12,2,1,1,2,0,0,0,0,70150,7,1,0,5,4,3,350,,86,87,1,6,3,89,1,1,1,2,NA,NA,3
7168,1950,SMinton,HHBurton,0,0,0,0,1950-067,1950-067-01,1950-067-01-01,1950-067-01-01-01-01,4/30/51,7,341 U.S. 114,71 S. Ct. 670,95 L. Ed. 2d 809,1951 U.S. LEXIS 2445,1303,Vinson,168,"UNITED STATES v. PEWEE COAL CO., INC.",1/2/51,NA,27,NA,132,NA,1,NA,NA,0,3,NA,3,NA,0,12,NA,1,1,2,0,0,0,0,40070,4,1,0,2,NA,2,211,,78,78,1,5,4,89,2,1,2,1,86,NA,3
7169,1950,SMinton,HHBurton,0,0,0,0,1950-041,1950-041-01,1950-041-01-01,1950-041-01-01-01-09,2/26/51,1,340 U.S. 511,71 S. Ct. 447,95 L. Ed. 2d 488,1951 U.S. LEXIS 2363,1303,Vinson,96,"CANTON RAILROAD CO. v. ROGAN ET AL., CONSTITUTING THE STATE TAX COMMISSION OF MARYLAND",11/28/50,NA,25,25,4,25,2,117,25,0,302,25,300,25,1,1,2,2,1,2,0,0,0,0,80100,8,2,0,2,NA,1,129,,81,78,1,6,0,89,1,1,2,2,NA,NA,3
7170,1950,SMinton,HHBurton,0,0,0,0,1950-024,1950-024-01,1950-024-01-01,1950-024-01-01-01-01,1/15/51,1,340 U.S. 268,71 S. Ct. 325,95 L. Ed. 2d 267,1951 U.S. LEXIS 2247,1303,Vinson,17,No. 17,10/17/50,NA,130,NA,28,25,2,117,25,0,302,25,302,25,0,1,NA,1,1,3,0,1,0,0,30160,3,2,0,2,NA,2,231,,87,87,1,9,0,89,1,1,2,2,NA,NA,3
7171,1950,SMinton,HHBurton,0,0,0,0,1950-082,1950-082-02,1950-082-02-01,1950-082-02-01-01-09,5/21/51,1,341 U.S. 384,71 S. Ct. 745,95 L. Ed. 2d 1035,1951 U.S. LEXIS 2491,1303,Vinson,443,SCHWEGMANN BROTHERS et al. v. CALVERT DISTILLERS CORP.,4/9/51,NA,115,NA,105,NA,1,NA,NA,0,75,22,25,NA,1,12,2,1,1,3,0,1,0,0,80110,8,1,0,4,NA,6,600,15 U.S.C. Œ_ 1,81,87,1,6,3,89,1,1,1,2,NA,NA,3
7172,1950,SMinton,HHBurton,0,0,0,0,1950-075,1950-075-02,1950-075-02-01,1950-075-02-01-01-01,5/7/51,6,341 U.S. 319,71 S. Ct. 730,95 L. Ed. 2d 966,1951 U.S. LEXIS 2444,1303,Vinson,177,"UNITED STATES v. WHEELOCK BROS., INC.",1/3/51,NA,245,NA,27,NA,1,NA,NA,0,3,NA,3,NA,0,12,NA,1,1,5,0,0,0,0,90360,9,1,0,4,NA,6,600,49 U.S.C. Œ_ 305,NA,78,1,9,0,89,1,1,1,2,NA,NA,3
7173,1950,SMinton,HHBurton,0,0,0,0,1950-156,1950-156-01,1950-156-01-01,1950-156-01-01-01-09,10/23/50,5,340 U.S. 857,71 S. Ct. 87,95 L. Ed. 2d 628,1950 U.S. LEXIS 1471,1303,Vinson,19,GARA v. UNITED STATES.,10/13/50,NA,501,NA,27,NA,1,NA,NA,0,NA,NA,27,NA,0,12,NA,NA,1,2,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,4,89,8,1,NA,NA,0,0,3
7174,1950,SMinton,HHBurton,0,0,0,0,1950-032,1950-032-01,1950-032-01-01,1950-032-01-01-01-01,2/26/51,1,340 U.S. 383,71 S. Ct. 359,95 L. Ed. 2d 364,1951 U.S. LEXIS 2426,1303,Vinson,329,"AMALGAMATED ASSOCIATION OF STREET, ELECTRIC RAILWAY & MOTOR COACH EMPLOYEES OF AMERICA, DIVISION 998, ET AL. v. WISCONSIN EMPLOYMENT RELATIONS BOARD",1/9/51,NA,249,NA,4,58,1,117,58,0,302,58,300,58,0,10,2,1,1,3,0,1,0,0,100030,10,2,0,4,NA,3,350,,87,87,1,6,3,89,2,1,1,1,80,NA,3
7175,1950,SMinton,HHBurton,0,0,0,0,1950-065,1950-065-01,1950-065-01-01,1950-065-01-01-01-01,4/23/51,1,341 U.S. 105,71 S. Ct. 601,95 L. Ed. 2d 788,1951 U.S. LEXIS 1956,1303,Vinson,310,"CALIFORNIA STATE AUTOMOBILE ASSOCIATION INTER-INSURANCE BUREAU v. MALONEY, INSURANCE COMMISSIONER",3/8/51,NA,171,NA,19,6,2,NA,NA,0,302,6,301,6,0,1,2,2,1,2,0,0,0,0,80110,8,2,0,2,NA,2,230,,81,87,1,9,0,89,1,1,2,2,NA,NA,3
7176,1950,SMinton,HHBurton,0,0,0,0,1950-045,1950-045-01,1950-045-01-01,1950-045-01-01-01-09,2/26/51,1,340 U.S. 543,71 S. Ct. 399,95 L. Ed. 2d 523,1951 U.S. LEXIS 2364,1303,Vinson,218,UNITED STATES v. YELLOW CAB CO.,12/6/50,NA,27,NA,121,NA,1,NA,NA,0,109,45,23,NA,0,3,2,2,1,2,0,0,0,0,80060,8,2,0,1,NA,2,218,,86,87,1,7,2,89,1,1,2,2,NA,NA,3
7177,1950,SMinton,HHBurton,0,0,0,0,1950-077,1950-077-01,1950-077-01-01,1950-077-01-01-01-01,5/14/51,1,341 U.S. 322,71 S. Ct. 758,95 L. Ed. 2d 969,1951 U.S. LEXIS 2416,1303,Vinson,425,NATIONAL LABOR RELATIONS BOARD v. HIGHLAND PARK MANUFACTURING CO.,4/23/51,NA,382,NA,151,NA,1,82,NA,0,24,NA,24,NA,0,2,8,1,1,2,0,0,0,0,30070,3,1,0,4,NA,3,350,,84,87,1,6,2,89,1,1,1,2,NA,NA,3
7178,1950,SMinton,HHBurton,0,0,0,0,1950-027,1950-027-01,1950-027-01-01,1950-027-01-01-01-01,1/15/51,1,340 U.S. 332,71 S. Ct. 301,95 L. Ed. 2d 306,1951 U.S. LEXIS 2250,1303,Vinson,21,BLAU v. UNITED STATES,11/7/50,NA,254,NA,27,NA,1,NA,NA,0,52,7,30,NA,0,12,2,1,1,3,0,1,0,0,10330,1,2,0,7,3,NA,NA,,78,78,1,6,2,89,2,2,1,1,NA,NA,3
7179,1950,SMinton,HHBurton,0,0,0,0,1950-033,1950-033-01,1950-033-01-01,1950-033-01-01-01-01,2/26/51,1,340 U.S. 411,71 S. Ct. 375,95 L. Ed. 2d 386,1951 U.S. LEXIS 2447,1303,Vinson,302,ST. JOHN ET AL. v. WISCONSIN EMPLOYMENT RELATIONS BOARD ET AL.,1/9/51,NA,249,NA,4,58,2,NA,NA,1,132,NA,132,NA,1,1,NA,2,1,5,0,0,0,0,90320,9,2,1,7,NA,5,506,,87,87,1,6,3,89,2,3,1,1,NA,NA,3
7180,1950,SMinton,HHBurton,0,0,0,0,1950-006,1950-006-01,1950-006-01-01,1950-006-01-01-01-01,11/13/50,1,340 U.S. 47,71 S. Ct. 111,95 L. Ed. 2d 53,1950 U.S. LEXIS 2501,1303,Vinson,10,"UNITED STATES v. SECURITY TRUST & SAVINGS BANK, EXECUTOR, ET AL.",10/16/50,NA,27,NA,113,NA,1,69,NA,0,302,6,301,6,0,12,2,1,1,3,0,1,0,0,120030,12,2,0,4,NA,3,345,,89,87,1,9,0,89,1,2,2,2,NA,NA,3
7181,1950,SMinton,HHBurton,0,0,0,0,1950-071,1950-071-01,1950-071-01-01,1950-071-01-01-01-01,5/7/51,1,341 U.S. 246,71 S. Ct. 692,95 L. Ed. 2d 912,1951 U.S. LEXIS 2369,1303,Vinson,77,MONTANA-DAKOTA UTILITIES CO. v. NORTHWESTERN PUBLIC SERVICE CO.,11/27/50,NA,148,NA,148,NA,1,52,NA,0,115,49,28,NA,0,12,3,1,1,2,0,0,0,0,90160,9,1,0,4,NA,3,336,,84,78,1,5,4,89,1,1,1,2,NA,NA,3
7182,1950,SMinton,HHBurton,0,0,0,0,1950-013,1950-013-02,1950-013-02-01,1950-013-02-01-01-09,12/4/50,1,340 U.S. 135,71 S. Ct. 153,95 L. Ed. 2d 152,1950 U.S. LEXIS 1352,1303,Vinson,31,"FERES, EXECUTRIX, v. UNITED STATES",10/12/50,NA,27,NA,186,NA,1,NA,NA,0,52,7,30,NA,1,2,3,2,1,3,0,1,0,0,80060,8,2,0,4,NA,3,374,NA,84,87,1,9,0,89,1,1,2,2,NA,NA,3
7183,1950,SMinton,HHBurton,0,0,0,0,1950-036,1950-036-01,1950-036-01-01,1950-036-01-01-01-01,2/26/51,1,340 U.S. 450,71 S. Ct. 422,95 L. Ed. 2d 409,1951 U.S. LEXIS 2386,1303,Vinson,38,UNITED STATES ET AL. v. TEXAS & PACIFIC MOTOR TRANSPORT CO.,11/7/50,NA,27,NA,245,NA,2,66,NA,1,120,51,120,51,0,1,8,2,1,4,0,1,0,0,90120,9,1,0,5,1,3,343,,79,87,1,5,4,89,1,1,1,2,NA,NA,3
7184,1950,SMinton,HHBurton,0,0,0,0,1950-019,1950-019-02,1950-019-02-01,1950-019-02-01-01-01,12/11/50,1,340 U.S. 193,71 S. Ct. 209,95 L. Ed. 2d 207,1950 U.S. LEXIS 1315,1303,Vinson,36,ACKERMANN v. UNITED STATES,10/19/50,NA,106,NA,27,NA,1,NA,NA,0,122,51,25,NA,0,12,2,1,1,2,0,0,0,0,20280,2,1,0,4,NA,4,400,,89,87,1,5,3,89,1,2,1,2,NA,NA,3
7185,1950,SMinton,HHBurton,0,0,0,0,1950-048,1950-048-01,1950-048-01-01,1950-048-01-01-01-01,3/12/51,1,340 U.S. 581,71 S. Ct. 474,95 L. Ed. 2d 552,1951 U.S. LEXIS 2099,1303,Vinson,296,JOHNSON v. MUELBERGER,1/4/51,NA,129,NA,253,NA,1,NA,NA,0,302,37,300,37,0,10,3,3,1,3,0,1,0,0,110030,11,3,0,2,NA,1,143,,79,87,1,7,1,89,NA,NA,NA,NA,NA,NA,3
7186,1950,SMinton,HHBurton,0,0,0,0,1950-064,1950-064-01,1950-064-01-01,1950-064-01-01-01-01,4/23/51,1,341 U.S. 97,71 S. Ct. 576,95 L. Ed. 2d 774,1951 U.S. LEXIS 2421,1303,Vinson,365,WILLIAMS v. UNITED STATES,1/8/51,NA,100,NA,27,NA,1,NA,NA,0,58,12,25,NA,0,12,2,2,1,2,0,0,0,0,20400,2,2,0,2,NA,2,230,,81,78,1,5,4,89,2,3,1,1,NA,NA,3
7187,1950,SMinton,HHBurton,0,0,0,0,1950-099,1950-099-05,1950-099-05-01,1950-099-05-01-01-09,6/4/51,2,341 U.S. 737,71 S. Ct. 987,95 L. Ed. 2d 1331,1951 U.S. LEXIS 2361,1303,Vinson,697,LAND ET AL. v. DOLLAR ET AL.,NA,NA,349,NA,116,NA,1,49,NA,0,55,10,32,NA,0,1,3,2,1,1,0,1,0,0,90480,9,1,0,3,NA,NA,NA,,NA,87,1,6,0,89,1,1,1,2,NA,NA,3
7188,1950,SMinton,HHBurton,0,0,0,0,1950-075,1950-075-01,1950-075-01-01,1950-075-01-01-01-01,5/7/51,6,341 U.S. 319,71 S. Ct. 730,95 L. Ed. 2d 966,1951 U.S. LEXIS 2444,1303,Vinson,169,"UNITED STATES v. WHEELOCK BROS., INC.",1/3/51,NA,27,NA,245,NA,1,NA,NA,0,3,NA,3,NA,0,12,NA,1,1,5,0,0,0,0,90360,9,1,0,4,NA,6,600,49 U.S.C. Œ_ 305,NA,78,1,9,0,89,1,1,1,2,NA,NA,3
7189,1950,SMinton,HHBurton,0,0,0,0,1950-039,1950-039-01,1950-039-01-01,1950-039-01-01-01-01,2/26/51,1,340 U.S. 498,71 S. Ct. 453,95 L. Ed. 2d 479,1951 U.S. LEXIS 2429,1303,Vinson,42,NATIONAL LABOR RELATIONS BOARD v. PITTSBURGH STEAMSHIP CO.,11/6/50,NA,382,NA,151,NA,1,82,NA,0,26,NA,26,NA,0,3,3,2,1,2,0,0,0,0,90120,9,2,0,4,NA,3,350,,80,87,1,9,0,89,1,1,2,2,NA,NA,3
7190,1950,SMinton,HHBurton,0,0,0,0,1950-022,1950-022-04,1950-022-04-01,1950-022-04-01-01-01,1/2/51,1,340 U.S. 216,71 S. Ct. 264,95 L. Ed. 2d 225,1951 U.S. LEXIS 2388,1303,Vinson,47,ALABAMA GREAT SOUTHERN RAILROAD CO. ET AL. v. UNITED STATES ET AL.,11/8/50,NA,158,NA,27,NA,2,66,NA,1,66,17,66,17,0,1,NA,1,1,2,0,0,0,0,90120,9,1,0,5,4,6,600,49 U.S.C. Œ_ 907,89,78,1,8,1,89,1,2,1,2,NA,NA,3
7191,1950,SMinton,HHBurton,0,0,0,0,1950-010,1950-010-01,1950-010-01-01,1950-010-01-01-01-01,11/27/50,1,340 U.S. 106,71 S. Ct. 181,95 L. Ed. 2d 111,1950 U.S. LEXIS 2592,1303,Vinson,14,HARRIS v. COMMISSIONER OF INTERNAL REVENUE,10/16/50,NA,240,NA,27,NA,1,69,NA,0,9,NA,22,NA,0,12,3,2,1,3,0,1,0,0,120020,12,1,0,4,NA,3,345,,81,87,1,5,4,89,2,1,2,1,80,NA,3
