caseId,docketId,caseIssuesId,voteId,dateDecision,decisionType,usCite,sctCite,ledCite,lexisCite,term,naturalCourt,chief,docket,caseName,dateArgument,dateRearg,petitioner,petitionerState,respondent,respondentState,jurisdiction,adminAction,adminActionState,threeJudgeFdc,caseOrigin,caseOriginState,caseSource,caseSourceState,lcDisagreement,certReason,lcDisposition,lcDispositionDirection,declarationUncon,caseDisposition,caseDispositionUnusual,partyWinning,precedentAlteration,voteUnclear,issue,issueArea,decisionDirection,decisionDirectionDissent,authorityDecision1,authorityDecision2,lawType,lawSupp,lawMinor,majOpinWriter,majOpinAssigner,splitVote,majVotes,minVotes,justice,justiceName,vote,opinion,direction,majority,firstAgreement,secondAgreement
1946-064,1946-064-02,1946-064-02-02,1946-064-02-02-01-09,3/10/1947,1,330 U.S. 446,67 S. Ct. 847,91 L. Ed. 1011,1947 U.S. LEXIS 2873,1946,1301,Vinson,514,"AMERICAN STEVEDORES, INC. v. PORELLO ET AL.",12/11/46,,27,,116,,4,,,0,94,37,22,,0,1,,2,1,10,0,0,0,0,80050,8,2,0,4,,3,349,,79,78,1,7,2,87,FMVinson,2,1,1,1,80,
1946-065,1946-065-01,1946-065-01-01,1946-065-01-01-01-01,3/10/1947,1,330 U.S. 464,67 S. Ct. 798,91 L. Ed. 1024,1947 U.S. LEXIS 2550,1946,1301,Vinson,432,AETNA CASUALTY & SURETY CO. ET AL. v. FLOWERS,2/13/47,,171,,145,,1,,,0,116,50,26,,0,4,11,1,1,4,0,1,0,0,90140,9,2,0,4,,6,600,28 U.S.C. _ 41,81,87,1,9,0,86,HHBurton,1,1,2,2,,
1946-065,1946-065-01,1946-065-01-01,1946-065-01-01-01-02,3/10/1947,1,330 U.S. 464,67 S. Ct. 798,91 L. Ed. 1024,1947 U.S. LEXIS 2550,1946,1301,Vinson,432,AETNA CASUALTY & SURETY CO. ET AL. v. FLOWERS,2/13/47,,171,,145,,1,,,0,116,50,26,,0,4,11,1,1,4,0,1,0,0,90140,9,2,0,4,,6,600,28 U.S.C. _ 41,81,87,1,9,0,84,RHJackson,1,1,2,2,,
1946-065,1946-065-01,1946-065-01-01,1946-065-01-01-01-03,3/10/1947,1,330 U.S. 464,67 S. Ct. 798,91 L. Ed. 1024,1947 U.S. LEXIS 2550,1946,1301,Vinson,432,AETNA CASUALTY & SURETY CO. ET AL. v. FLOWERS,2/13/47,,171,,145,,1,,,0,116,50,26,,0,4,11,1,1,4,0,1,0,0,90140,9,2,0,4,,6,600,28 U.S.C. _ 41,81,87,1,9,0,81,WODouglas,1,2,2,2,,
1946-065,1946-065-01,1946-065-01-01,1946-065-01-01-01-04,3/10/1947,1,330 U.S. 464,67 S. Ct. 798,91 L. Ed. 1024,1947 U.S. LEXIS 2550,1946,1301,Vinson,432,AETNA CASUALTY & SURETY CO. ET AL. v. FLOWERS,2/13/47,,171,,145,,1,,,0,116,50,26,,0,4,11,1,1,4,0,1,0,0,90140,9,2,0,4,,6,600,28 U.S.C. _ 41,81,87,1,9,0,80,FFrankfurter,1,1,2,2,,
1946-065,1946-065-01,1946-065-01-01,1946-065-01-01-01-05,3/10/1947,1,330 U.S. 464,67 S. Ct. 798,91 L. Ed. 1024,1947 U.S. LEXIS 2550,1946,1301,Vinson,432,AETNA CASUALTY & SURETY CO. ET AL. v. FLOWERS,2/13/47,,171,,145,,1,,,0,116,50,26,,0,4,11,1,1,4,0,1,0,0,90140,9,2,0,4,,6,600,28 U.S.C. _ 41,81,87,1,9,0,79,SFReed,1,1,2,2,,
1946-065,1946-065-01,1946-065-01-01,1946-065-01-01-01-06,3/10/1947,1,330 U.S. 464,67 S. Ct. 798,91 L. Ed. 1024,1947 U.S. LEXIS 2550,1946,1301,Vinson,432,AETNA CASUALTY & SURETY CO. ET AL. v. FLOWERS,2/13/47,,171,,145,,1,,,0,116,50,26,,0,4,11,1,1,4,0,1,0,0,90140,9,2,0,4,,6,600,28 U.S.C. _ 41,81,87,1,9,0,78,HLBlack,1,1,2,2,,
1946-065,1946-065-01,1946-065-01-01,1946-065-01-01-01-07,3/10/1947,1,330 U.S. 464,67 S. Ct. 798,91 L. Ed. 1024,1947 U.S. LEXIS 2550,1946,1301,Vinson,432,AETNA CASUALTY & SURETY CO. ET AL. v. FLOWERS,2/13/47,,171,,145,,1,,,0,116,50,26,,0,4,11,1,1,4,0,1,0,0,90140,9,2,0,4,,6,600,28 U.S.C. _ 41,81,87,1,9,0,85,WBRutledge,1,1,2,2,,
1946-065,1946-065-01,1946-065-01-01,1946-065-01-01-01-08,3/10/1947,1,330 U.S. 464,67 S. Ct. 798,91 L. Ed. 1024,1947 U.S. LEXIS 2550,1946,1301,Vinson,432,AETNA CASUALTY & SURETY CO. ET AL. v. FLOWERS,2/13/47,,171,,145,,1,,,0,116,50,26,,0,4,11,1,1,4,0,1,0,0,90140,9,2,0,4,,6,600,28 U.S.C. _ 41,81,87,1,9,0,82,FMurphy,1,1,2,2,,
1946-065,1946-065-01,1946-065-01-01,1946-065-01-01-01-09,3/10/1947,1,330 U.S. 464,67 S. Ct. 798,91 L. Ed. 1024,1947 U.S. LEXIS 2550,1946,1301,Vinson,432,AETNA CASUALTY & SURETY CO. ET AL. v. FLOWERS,2/13/47,,171,,145,,1,,,0,116,50,26,,0,4,11,1,1,4,0,1,0,0,90140,9,2,0,4,,6,600,28 U.S.C. _ 41,81,87,1,9,0,87,FMVinson,1,1,2,2,,
1946-066,1946-066-01,1946-066-01-01,1946-066-01-01-01-01,3/10/1947,1,330 U.S. 469,67 S. Ct. 801,91 L. Ed. 1028,1947 U.S. LEXIS 2874,1946,1301,Vinson,265,"CARDILLO, DEPUTY COMMISSIONER, UNITED STATES EMPLOYEES' COMPENSATION COMMISSION, v. LIBERTY MUTUAL INSURANCE CO. ET AL.",1/10/47,,331,,171,,1,31,,0,55,10,32,,1,4,3,1,1,3,0,1,0,0,80040,8,2,0,1,,1,143,,82,78,1,7,2,86,HHBurton,2,1,1,1,,
1946-066,1946-066-01,1946-066-01-01,1946-066-01-01-01-02,3/10/1947,1,330 U.S. 469,67 S. Ct. 801,91 L. Ed. 1028,1947 U.S. LEXIS 2874,1946,1301,Vinson,265,"CARDILLO, DEPUTY COMMISSIONER, UNITED STATES EMPLOYEES' COMPENSATION COMMISSION, v. LIBERTY MUTUAL INSURANCE CO. ET AL.",1/10/47,,331,,171,,1,31,,0,55,10,32,,1,4,3,1,1,3,0,1,0,0,80040,8,2,0,1,,1,143,,82,78,1,7,2,84,RHJackson,2,1,1,1,,
1946-066,1946-066-01,1946-066-01-01,1946-066-01-01-01-03,3/10/1947,1,330 U.S. 469,67 S. Ct. 801,91 L. Ed. 1028,1947 U.S. LEXIS 2874,1946,1301,Vinson,265,"CARDILLO, DEPUTY COMMISSIONER, UNITED STATES EMPLOYEES' COMPENSATION COMMISSION, v. LIBERTY MUTUAL INSURANCE CO. ET AL.",1/10/47,,331,,171,,1,31,,0,55,10,32,,1,4,3,1,1,3,0,1,0,0,80040,8,2,0,1,,1,143,,82,78,1,7,2,81,WODouglas,1,1,2,2,,
1946-066,1946-066-01,1946-066-01-01,1946-066-01-01-01-04,3/10/1947,1,330 U.S. 469,67 S. Ct. 801,91 L. Ed. 1028,1947 U.S. LEXIS 2874,1946,1301,Vinson,265,"CARDILLO, DEPUTY COMMISSIONER, UNITED STATES EMPLOYEES' COMPENSATION COMMISSION, v. LIBERTY MUTUAL INSURANCE CO. ET AL.",1/10/47,,331,,171,,1,31,,0,55,10,32,,1,4,3,1,1,3,0,1,0,0,80040,8,2,0,1,,1,143,,82,78,1,7,2,80,FFrankfurter,4,1,2,2,,
1946-066,1946-066-01,1946-066-01-01,1946-066-01-01-01-05,3/10/1947,1,330 U.S. 469,67 S. Ct. 801,91 L. Ed. 1028,1947 U.S. LEXIS 2874,1946,1301,Vinson,265,"CARDILLO, DEPUTY COMMISSIONER, UNITED STATES EMPLOYEES' COMPENSATION COMMISSION, v. LIBERTY MUTUAL INSURANCE CO. ET AL.",1/10/47,,331,,171,,1,31,,0,55,10,32,,1,4,3,1,1,3,0,1,0,0,80040,8,2,0,1,,1,143,,82,78,1,7,2,79,SFReed,1,1,2,2,,
1946-066,1946-066-01,1946-066-01-01,1946-066-01-01-01-06,3/10/1947,1,330 U.S. 469,67 S. Ct. 801,91 L. Ed. 1028,1947 U.S. LEXIS 2874,1946,1301,Vinson,265,"CARDILLO, DEPUTY COMMISSIONER, UNITED STATES EMPLOYEES' COMPENSATION COMMISSION, v. LIBERTY MUTUAL INSURANCE CO. ET AL.",1/10/47,,331,,171,,1,31,,0,55,10,32,,1,4,3,1,1,3,0,1,0,0,80040,8,2,0,1,,1,143,,82,78,1,7,2,78,HLBlack,1,1,2,2,,
1946-066,1946-066-01,1946-066-01-01,1946-066-01-01-01-07,3/10/1947,1,330 U.S. 469,67 S. Ct. 801,91 L. Ed. 1028,1947 U.S. LEXIS 2874,1946,1301,Vinson,265,"CARDILLO, DEPUTY COMMISSIONER, UNITED STATES EMPLOYEES' COMPENSATION COMMISSION, v. LIBERTY MUTUAL INSURANCE CO. ET AL.",1/10/47,,331,,171,,1,31,,0,55,10,32,,1,4,3,1,1,3,0,1,0,0,80040,8,2,0,1,,1,143,,82,78,1,7,2,85,WBRutledge,1,1,2,2,,
1946-066,1946-066-01,1946-066-01-01,1946-066-01-01-01-08,3/10/1947,1,330 U.S. 469,67 S. Ct. 801,91 L. Ed. 1028,1947 U.S. LEXIS 2874,1946,1301,Vinson,265,"CARDILLO, DEPUTY COMMISSIONER, UNITED STATES EMPLOYEES' COMPENSATION COMMISSION, v. LIBERTY MUTUAL INSURANCE CO. ET AL.",1/10/47,,331,,171,,1,31,,0,55,10,32,,1,4,3,1,1,3,0,1,0,0,80040,8,2,0,1,,1,143,,82,78,1,7,2,82,FMurphy,1,2,2,2,,
1946-066,1946-066-01,1946-066-01-01,1946-066-01-01-01-09,3/10/1947,1,330 U.S. 469,67 S. Ct. 801,91 L. Ed. 1028,1947 U.S. LEXIS 2874,1946,1301,Vinson,265,"CARDILLO, DEPUTY COMMISSIONER, UNITED STATES EMPLOYEES' COMPENSATION COMMISSION, v. LIBERTY MUTUAL INSURANCE CO. ET AL.",1/10/47,,331,,171,,1,31,,0,55,10,32,,1,4,3,1,1,3,0,1,0,0,80040,8,2,0,1,,1,143,,82,78,1,7,2,87,FMVinson,1,1,2,2,,
1946-066,1946-066-01,1946-066-01-02,1946-066-01-02-01-01,3/10/1947,1,330 U.S. 469,67 S. Ct. 801,91 L. Ed. 1028,1947 U.S. LEXIS 2874,1946,1301,Vinson,265,"CARDILLO, DEPUTY COMMISSIONER, UNITED STATES EMPLOYEES' COMPENSATION COMMISSION, v. LIBERTY MUTUAL INSURANCE CO. ET AL.",1/10/47,,331,,171,,1,31,,0,55,10,32,,1,4,3,1,1,3,0,1,0,0,80040,8,2,0,1,,2,207,,82,78,1,7,2,86,HHBurton,2,1,1,1,,
1946-066,1946-066-01,1946-066-01-02,1946-066-01-02-01-02,3/10/1947,1,330 U.S. 469,67 S. Ct. 801,91 L. Ed. 1028,1947 U.S. LEXIS 2874,1946,1301,Vinson,265,"CARDILLO, DEPUTY COMMISSIONER, UNITED STATES EMPLOYEES' COMPENSATION COMMISSION, v. LIBERTY MUTUAL INSURANCE CO. ET AL.",1/10/47,,331,,171,,1,31,,0,55,10,32,,1,4,3,1,1,3,0,1,0,0,80040,8,2,0,1,,2,207,,82,78,1,7,2,84,RHJackson,2,1,1,1,,
1946-066,1946-066-01,1946-066-01-02,1946-066-01-02-01-03,3/10/1947,1,330 U.S. 469,67 S. Ct. 801,91 L. Ed. 1028,1947 U.S. LEXIS 2874,1946,1301,Vinson,265,"CARDILLO, DEPUTY COMMISSIONER, UNITED STATES EMPLOYEES' COMPENSATION COMMISSION, v. LIBERTY MUTUAL INSURANCE CO. ET AL.",1/10/47,,331,,171,,1,31,,0,55,10,32,,1,4,3,1,1,3,0,1,0,0,80040,8,2,0,1,,2,207,,82,78,1,7,2,81,WODouglas,1,1,2,2,,
1946-066,1946-066-01,1946-066-01-02,1946-066-01-02-01-04,3/10/1947,1,330 U.S. 469,67 S. Ct. 801,91 L. Ed. 1028,1947 U.S. LEXIS 2874,1946,1301,Vinson,265,"CARDILLO, DEPUTY COMMISSIONER, UNITED STATES EMPLOYEES' COMPENSATION COMMISSION, v. LIBERTY MUTUAL INSURANCE CO. ET AL.",1/10/47,,331,,171,,1,31,,0,55,10,32,,1,4,3,1,1,3,0,1,0,0,80040,8,2,0,1,,2,207,,82,78,1,7,2,80,FFrankfurter,4,1,2,2,,
1946-066,1946-066-01,1946-066-01-02,1946-066-01-02-01-05,3/10/1947,1,330 U.S. 469,67 S. Ct. 801,91 L. Ed. 1028,1947 U.S. LEXIS 2874,1946,1301,Vinson,265,"CARDILLO, DEPUTY COMMISSIONER, UNITED STATES EMPLOYEES' COMPENSATION COMMISSION, v. LIBERTY MUTUAL INSURANCE CO. ET AL.",1/10/47,,331,,171,,1,31,,0,55,10,32,,1,4,3,1,1,3,0,1,0,0,80040,8,2,0,1,,2,207,,82,78,1,7,2,79,SFReed,1,1,2,2,,
1946-066,1946-066-01,1946-066-01-02,1946-066-01-02-01-06,3/10/1947,1,330 U.S. 469,67 S. Ct. 801,91 L. Ed. 1028,1947 U.S. LEXIS 2874,1946,1301,Vinson,265,"CARDILLO, DEPUTY COMMISSIONER, UNITED STATES EMPLOYEES' COMPENSATION COMMISSION, v. LIBERTY MUTUAL INSURANCE CO. ET AL.",1/10/47,,331,,171,,1,31,,0,55,10,32,,1,4,3,1,1,3,0,1,0,0,80040,8,2,0,1,,2,207,,82,78,1,7,2,78,HLBlack,1,1,2,2,,
1946-066,1946-066-01,1946-066-01-02,1946-066-01-02-01-07,3/10/1947,1,330 U.S. 469,67 S. Ct. 801,91 L. Ed. 1028,1947 U.S. LEXIS 2874,1946,1301,Vinson,265,"CARDILLO, DEPUTY COMMISSIONER, UNITED STATES EMPLOYEES' COMPENSATION COMMISSION, v. LIBERTY MUTUAL INSURANCE CO. ET AL.",1/10/47,,331,,171,,1,31,,0,55,10,32,,1,4,3,1,1,3,0,1,0,0,80040,8,2,0,1,,2,207,,82,78,1,7,2,85,WBRutledge,1,1,2,2,,
1946-066,1946-066-01,1946-066-01-02,1946-066-01-02-01-08,3/10/1947,1,330 U.S. 469,67 S. Ct. 801,91 L. Ed. 1028,1947 U.S. LEXIS 2874,1946,1301,Vinson,265,"CARDILLO, DEPUTY COMMISSIONER, UNITED STATES EMPLOYEES' COMPENSATION COMMISSION, v. LIBERTY MUTUAL INSURANCE CO. ET AL.",1/10/47,,331,,171,,1,31,,0,55,10,32,,1,4,3,1,1,3,0,1,0,0,80040,8,2,0,1,,2,207,,82,78,1,7,2,82,FMurphy,1,2,2,2,,
1946-066,1946-066-01,1946-066-01-02,1946-066-01-02-01-09,3/10/1947,1,330 U.S. 469,67 S. Ct. 801,91 L. Ed. 1028,1947 U.S. LEXIS 2874,1946,1301,Vinson,265,"CARDILLO, DEPUTY COMMISSIONER, UNITED STATES EMPLOYEES' COMPENSATION COMMISSION, v. LIBERTY MUTUAL INSURANCE CO. ET AL.",1/10/47,,331,,171,,1,31,,0,55,10,32,,1,4,3,1,1,3,0,1,0,0,80040,8,2,0,1,,2,207,,82,78,1,7,2,87,FMVinson,1,1,2,2,,
1946-067,1946-067-01,1946-067-01-01,1946-067-01-01-01-01,3/10/1947,1,330 U.S. 485,67 S. Ct. 789,91 L. Ed. 1040,1947 U.S. LEXIS 2854,1946,1301,Vinson,658,PACKARD MOTOR CAR CO. v. NATIONAL LABOR RELATIONS BOARD,1/9/47,,189,,382,,1,82,,0,26,,26,,0,12,2,2,1,2,0,0,0,0,70070,7,2,0,4,,3,356,,84,78,1,5,4,86,HHBurton,2,1,1,1,81,
1946-067,1946-067-01,1946-067-01-01,1946-067-01-01-01-02,3/10/1947,1,330 U.S. 485,67 S. Ct. 789,91 L. Ed. 1040,1947 U.S. LEXIS 2854,1946,1301,Vinson,658,PACKARD MOTOR CAR CO. v. NATIONAL LABOR RELATIONS BOARD,1/9/47,,189,,382,,1,82,,0,26,,26,,0,12,2,2,1,2,0,0,0,0,70070,7,2,0,4,,3,356,,84,78,1,5,4,84,RHJackson,1,2,2,2,,
1946-067,1946-067-01,1946-067-01-01,1946-067-01-01-01-03,3/10/1947,1,330 U.S. 485,67 S. Ct. 789,91 L. Ed. 1040,1947 U.S. LEXIS 2854,1946,1301,Vinson,658,PACKARD MOTOR CAR CO. v. NATIONAL LABOR RELATIONS BOARD,1/9/47,,189,,382,,1,82,,0,26,,26,,0,12,2,2,1,2,0,0,0,0,70070,7,2,0,4,,3,356,,84,78,1,5,4,81,WODouglas,2,2,1,1,,
1946-067,1946-067-01,1946-067-01-01,1946-067-01-01-01-04,3/10/1947,1,330 U.S. 485,67 S. Ct. 789,91 L. Ed. 1040,1947 U.S. LEXIS 2854,1946,1301,Vinson,658,PACKARD MOTOR CAR CO. v. NATIONAL LABOR RELATIONS BOARD,1/9/47,,189,,382,,1,82,,0,26,,26,,0,12,2,2,1,2,0,0,0,0,70070,7,2,0,4,,3,356,,84,78,1,5,4,80,FFrankfurter,2,1,1,1,81,
1946-067,1946-067-01,1946-067-01-01,1946-067-01-01-01-05,3/10/1947,1,330 U.S. 485,67 S. Ct. 789,91 L. Ed. 1040,1947 U.S. LEXIS 2854,1946,1301,Vinson,658,PACKARD MOTOR CAR CO. v. NATIONAL LABOR RELATIONS BOARD,1/9/47,,189,,382,,1,82,,0,26,,26,,0,12,2,2,1,2,0,0,0,0,70070,7,2,0,4,,3,356,,84,78,1,5,4,79,SFReed,1,1,2,2,,
1946-067,1946-067-01,1946-067-01-01,1946-067-01-01-01-06,3/10/1947,1,330 U.S. 485,67 S. Ct. 789,91 L. Ed. 1040,1947 U.S. LEXIS 2854,1946,1301,Vinson,658,PACKARD MOTOR CAR CO. v. NATIONAL LABOR RELATIONS BOARD,1/9/47,,189,,382,,1,82,,0,26,,26,,0,12,2,2,1,2,0,0,0,0,70070,7,2,0,4,,3,356,,84,78,1,5,4,78,HLBlack,1,1,2,2,,
1946-067,1946-067-01,1946-067-01-01,1946-067-01-01-01-07,3/10/1947,1,330 U.S. 485,67 S. Ct. 789,91 L. Ed. 1040,1947 U.S. LEXIS 2854,1946,1301,Vinson,658,PACKARD MOTOR CAR CO. v. NATIONAL LABOR RELATIONS BOARD,1/9/47,,189,,382,,1,82,,0,26,,26,,0,12,2,2,1,2,0,0,0,0,70070,7,2,0,4,,3,356,,84,78,1,5,4,85,WBRutledge,1,1,2,2,,
1946-067,1946-067-01,1946-067-01-01,1946-067-01-01-01-08,3/10/1947,1,330 U.S. 485,67 S. Ct. 789,91 L. Ed. 1040,1947 U.S. LEXIS 2854,1946,1301,Vinson,658,PACKARD MOTOR CAR CO. v. NATIONAL LABOR RELATIONS BOARD,1/9/47,,189,,382,,1,82,,0,26,,26,,0,12,2,2,1,2,0,0,0,0,70070,7,2,0,4,,3,356,,84,78,1,5,4,82,FMurphy,1,1,2,2,,
1946-067,1946-067-01,1946-067-01-01,1946-067-01-01-01-09,3/10/1947,1,330 U.S. 485,67 S. Ct. 789,91 L. Ed. 1040,1947 U.S. LEXIS 2854,1946,1301,Vinson,658,PACKARD MOTOR CAR CO. v. NATIONAL LABOR RELATIONS BOARD,1/9/47,,189,,382,,1,82,,0,26,,26,,0,12,2,2,1,2,0,0,0,0,70070,7,2,0,4,,3,356,,84,78,1,5,4,87,FMVinson,2,1,1,1,81,
1946-068,1946-068-01,1946-068-01-01,1946-068-01-01-01-01,3/10/1947,1,330 U.S. 501,67 S. Ct. 839,91 L. Ed. 1055,1947 U.S. LEXIS 2551,1946,1301,Vinson,93,"GULF OIL CORP. v. GILBERT, DOING BUSINESS AS GILBERT STORAGE & TRANSFER CO.",12/18/46,,198,,122,,1,,,0,96,,22,,1,12,3,1,1,3,0,1,0,0,90140,9,2,0,7,,,,,84,87,1,5,4,86,HHBurton,2,3,1,1,,
1946-068,1946-068-01,1946-068-01-01,1946-068-01-01-01-02,3/10/1947,1,330 U.S. 501,67 S. Ct. 839,91 L. Ed. 1055,1947 U.S. LEXIS 2551,1946,1301,Vinson,93,"GULF OIL CORP. v. GILBERT, DOING BUSINESS AS GILBERT STORAGE & TRANSFER CO.",12/18/46,,198,,122,,1,,,0,96,,22,,1,12,3,1,1,3,0,1,0,0,90140,9,2,0,7,,,,,84,87,1,5,4,84,RHJackson,1,2,2,2,,
1946-068,1946-068-01,1946-068-01-01,1946-068-01-01-01-03,3/10/1947,1,330 U.S. 501,67 S. Ct. 839,91 L. Ed. 1055,1947 U.S. LEXIS 2551,1946,1301,Vinson,93,"GULF OIL CORP. v. GILBERT, DOING BUSINESS AS GILBERT STORAGE & TRANSFER CO.",12/18/46,,198,,122,,1,,,0,96,,22,,1,12,3,1,1,3,0,1,0,0,90140,9,2,0,7,,,,,84,87,1,5,4,81,WODouglas,1,1,2,2,,
1946-068,1946-068-01,1946-068-01-01,1946-068-01-01-01-04,3/10/1947,1,330 U.S. 501,67 S. Ct. 839,91 L. Ed. 1055,1947 U.S. LEXIS 2551,1946,1301,Vinson,93,"GULF OIL CORP. v. GILBERT, DOING BUSINESS AS GILBERT STORAGE & TRANSFER CO.",12/18/46,,198,,122,,1,,,0,96,,22,,1,12,3,1,1,3,0,1,0,0,90140,9,2,0,7,,,,,84,87,1,5,4,80,FFrankfurter,1,1,2,2,,
1946-068,1946-068-01,1946-068-01-01,1946-068-01-01-01-05,3/10/1947,1,330 U.S. 501,67 S. Ct. 839,91 L. Ed. 1055,1947 U.S. LEXIS 2551,1946,1301,Vinson,93,"GULF OIL CORP. v. GILBERT, DOING BUSINESS AS GILBERT STORAGE & TRANSFER CO.",12/18/46,,198,,122,,1,,,0,96,,22,,1,12,3,1,1,3,0,1,0,0,90140,9,2,0,7,,,,,84,87,1,5,4,79,SFReed,2,3,1,1,,
1946-068,1946-068-01,1946-068-01-01,1946-068-01-01-01-06,3/10/1947,1,330 U.S. 501,67 S. Ct. 839,91 L. Ed. 1055,1947 U.S. LEXIS 2551,1946,1301,Vinson,93,"GULF OIL CORP. v. GILBERT, DOING BUSINESS AS GILBERT STORAGE & TRANSFER CO.",12/18/46,,198,,122,,1,,,0,96,,22,,1,12,3,1,1,3,0,1,0,0,90140,9,2,0,7,,,,,84,87,1,5,4,78,HLBlack,2,2,1,1,,
1946-068,1946-068-01,1946-068-01-01,1946-068-01-01-01-07,3/10/1947,1,330 U.S. 501,67 S. Ct. 839,91 L. Ed. 1055,1947 U.S. LEXIS 2551,1946,1301,Vinson,93,"GULF OIL CORP. v. GILBERT, DOING BUSINESS AS GILBERT STORAGE & TRANSFER CO.",12/18/46,,198,,122,,1,,,0,96,,22,,1,12,3,1,1,3,0,1,0,0,90140,9,2,0,7,,,,,84,87,1,5,4,85,WBRutledge,2,1,1,1,78,
1946-068,1946-068-01,1946-068-01-01,1946-068-01-01-01-08,3/10/1947,1,330 U.S. 501,67 S. Ct. 839,91 L. Ed. 1055,1947 U.S. LEXIS 2551,1946,1301,Vinson,93,"GULF OIL CORP. v. GILBERT, DOING BUSINESS AS GILBERT STORAGE & TRANSFER CO.",12/18/46,,198,,122,,1,,,0,96,,22,,1,12,3,1,1,3,0,1,0,0,90140,9,2,0,7,,,,,84,87,1,5,4,82,FMurphy,1,1,2,2,,
1946-068,1946-068-01,1946-068-01-01,1946-068-01-01-01-09,3/10/1947,1,330 U.S. 501,67 S. Ct. 839,91 L. Ed. 1055,1947 U.S. LEXIS 2551,1946,1301,Vinson,93,"GULF OIL CORP. v. GILBERT, DOING BUSINESS AS GILBERT STORAGE & TRANSFER CO.",12/18/46,,198,,122,,1,,,0,96,,22,,1,12,3,1,1,3,0,1,0,0,90140,9,2,0,7,,,,,84,87,1,5,4,87,FMVinson,1,1,2,2,,
1946-069,1946-069-01,1946-069-01-01,1946-069-01-01-01-01,3/10/1947,1,330 U.S. 518,67 S. Ct. 828,91 L. Ed. 1067,1947 U.S. LEXIS 2552,1946,1301,Vinson,206,KOSTER v. (AMERICAN) LUMBERMENS MUTUAL CASUALTY CO.,12/19/46,,237,,171,,1,,,0,94,37,22,,1,12,2,2,1,2,0,0,0,0,90140,9,2,0,7,4,4,400,,84,87,1,5,4,86,HHBurton,2,1,1,1,79,
1946-069,1946-069-01,1946-069-01-01,1946-069-01-01-01-02,3/10/1947,1,330 U.S. 518,67 S. Ct. 828,91 L. Ed. 1067,1947 U.S. LEXIS 2552,1946,1301,Vinson,206,KOSTER v. (AMERICAN) LUMBERMENS MUTUAL CASUALTY CO.,12/19/46,,237,,171,,1,,,0,94,37,22,,1,12,2,2,1,2,0,0,0,0,90140,9,2,0,7,4,4,400,,84,87,1,5,4,84,RHJackson,1,2,2,2,,
1946-069,1946-069-01,1946-069-01-01,1946-069-01-01-01-03,3/10/1947,1,330 U.S. 518,67 S. Ct. 828,91 L. Ed. 1067,1947 U.S. LEXIS 2552,1946,1301,Vinson,206,KOSTER v. (AMERICAN) LUMBERMENS MUTUAL CASUALTY CO.,12/19/46,,237,,171,,1,,,0,94,37,22,,1,12,2,2,1,2,0,0,0,0,90140,9,2,0,7,4,4,400,,84,87,1,5,4,81,WODouglas,1,1,2,2,,
1946-069,1946-069-01,1946-069-01-01,1946-069-01-01-01-04,3/10/1947,1,330 U.S. 518,67 S. Ct. 828,91 L. Ed. 1067,1947 U.S. LEXIS 2552,1946,1301,Vinson,206,KOSTER v. (AMERICAN) LUMBERMENS MUTUAL CASUALTY CO.,12/19/46,,237,,171,,1,,,0,94,37,22,,1,12,2,2,1,2,0,0,0,0,90140,9,2,0,7,4,4,400,,84,87,1,5,4,80,FFrankfurter,1,1,2,2,,
1946-069,1946-069-01,1946-069-01-01,1946-069-01-01-01-05,3/10/1947,1,330 U.S. 518,67 S. Ct. 828,91 L. Ed. 1067,1947 U.S. LEXIS 2552,1946,1301,Vinson,206,KOSTER v. (AMERICAN) LUMBERMENS MUTUAL CASUALTY CO.,12/19/46,,237,,171,,1,,,0,94,37,22,,1,12,2,2,1,2,0,0,0,0,90140,9,2,0,7,4,4,400,,84,87,1,5,4,79,SFReed,2,2,1,1,,
1946-069,1946-069-01,1946-069-01-01,1946-069-01-01-01-06,3/10/1947,1,330 U.S. 518,67 S. Ct. 828,91 L. Ed. 1067,1947 U.S. LEXIS 2552,1946,1301,Vinson,206,KOSTER v. (AMERICAN) LUMBERMENS MUTUAL CASUALTY CO.,12/19/46,,237,,171,,1,,,0,94,37,22,,1,12,2,2,1,2,0,0,0,0,90140,9,2,0,7,4,4,400,,84,87,1,5,4,78,HLBlack,2,2,1,1,,
1946-069,1946-069-01,1946-069-01-01,1946-069-01-01-01-07,3/10/1947,1,330 U.S. 518,67 S. Ct. 828,91 L. Ed. 1067,1947 U.S. LEXIS 2552,1946,1301,Vinson,206,KOSTER v. (AMERICAN) LUMBERMENS MUTUAL CASUALTY CO.,12/19/46,,237,,171,,1,,,0,94,37,22,,1,12,2,2,1,2,0,0,0,0,90140,9,2,0,7,4,4,400,,84,87,1,5,4,85,WBRutledge,2,1,1,1,78,
1946-069,1946-069-01,1946-069-01-01,1946-069-01-01-01-08,3/10/1947,1,330 U.S. 518,67 S. Ct. 828,91 L. Ed. 1067,1947 U.S. LEXIS 2552,1946,1301,Vinson,206,KOSTER v. (AMERICAN) LUMBERMENS MUTUAL CASUALTY CO.,12/19/46,,237,,171,,1,,,0,94,37,22,,1,12,2,2,1,2,0,0,0,0,90140,9,2,0,7,4,4,400,,84,87,1,5,4,82,FMurphy,1,1,2,2,,
