"","term","medianJJ","lib_median","lib_court","caseId","docketId","caseIssuesId","voteId","dateDecision","decisionType","usCite","sctCite","ledCite","lexisCite","naturalCourt","chief","docket","caseName","dateArgument","dateRearg","petitioner","petitionerState","respondent","respondentState","jurisdiction","adminAction","adminActionState","threeJudgeFdc","caseOrigin","caseOriginState","caseSource","caseSourceState","lcDisagreement","certReason","lcDisposition","lcDispositionDirection","declarationUncon","caseDisposition","caseDispositionUnusual","partyWinning","precedentAlteration","voteUnclear","issue","issueArea","decisionDirection","decisionDirectionDissent","authorityDecision1","authorityDecision2","lawType","lawSupp","lawMinor","majOpinWriter","majOpinAssigner","splitVote","majVotes","minVotes","_merge"
"4860",1975,"PStewart",0,0,"1975-072","1975-072-01","1975-072-01-01","1975-072-01-01-01",1976-04-05,6,"425 U.S. 257","96 S. Ct. 1438","47 L. Ed. 2d 722","1976 U.S. LEXIS 36",1506,"Burger","74-492","OHIO v. GALLAGHER",1975-12-02,NA,28,41,100,NA,1,NA,NA,0,302,41,300,41,0,12,3,2,1,5,0,1,0,0,90190,9,1,0,3,NA,NA,NA,"",NA,99,1,5,0,3
"4861",1975,"PStewart",0,0,"1975-062","1975-062-02","1975-062-02-01","1975-062-02-01-01",1976-03-24,1,"425 U.S. 25","96 S. Ct. 1281","47 L. Ed. 2d 556","1976 U.S. LEXIS 29",1506,"Burger","74-5176","HENRY et al. v. MIDDENDORF, SECRETARY OF THE NAVY, et al.",1975-01-22,1975-11-05,186,NA,377,NA,1,NA,NA,0,48,NA,29,NA,0,12,5,2,1,3,0,1,0,0,10120,1,1,0,1,NA,2,214,"",102,99,1,5,3,3
"4862",1975,"PStewart",0,0,"1975-152","1975-152-01","1975-152-01-01","1975-152-01-01-01",1976-06-25,1,"427 U.S. 236","96 S. Ct. 2543","49 L. Ed. 2d 466","1976 U.S. LEXIS 74",1506,"Burger","74-520","MONTANYE, CORRECTIONAL SUPERINTENDENT, et al. v. HAYMES",1976-04-21,NA,28,37,215,NA,1,NA,NA,0,97,NA,22,NA,0,12,4,2,1,4,0,1,0,0,40040,4,1,0,2,NA,2,230,"",95,99,1,6,3,3
"4863",1975,"PStewart",0,0,"1975-031","1975-031-01","1975-031-01-01","1975-031-01-01-01",1976-01-26,1,"423 U.S. 403","96 S. Ct. 816","46 L. Ed. 2d 591","1976 U.S. LEXIS 114",1506,"Burger","74-521","KLEPPE, SECRETARY OF THE INTERIOR v. DELTA MINING, INC., et al.",1975-10-06,NA,326,NA,132,NA,1,26,NA,0,111,NA,23,NA,0,4,2,2,1,4,0,1,0,0,90120,9,1,0,5,4,6,600,"30 U.S.C. § 801",99,99,1,8,0,3
"4864",1975,"PStewart",0,0,"1975-055","1975-055-01","1975-055-01-01","1975-055-01-01-01",1976-03-23,1,"424 U.S. 669","96 S. Ct. 1189","47 L. Ed. 2d 387","1976 U.S. LEXIS 11",1506,"Burger","74-532","MCKINNEY v. ALABAMA",1975-12-15,NA,117,NA,28,1,1,NA,NA,0,302,1,300,1,1,12,2,1,3,4,0,1,0,0,30190,3,2,0,2,NA,2,200,"",102,99,1,8,0,3
"4865",1975,"PStewart",0,0,"1975-032","1975-032-01","1975-032-01-01","1975-032-01-01-01",1976-01-26,1,"423 U.S. 411","96 S. Ct. 820","46 L. Ed. 2d 598","1976 U.S. LEXIS 121",1506,"Burger","74-538","UNITED STATES v. WATSON",1975-10-08,NA,27,NA,100,NA,1,NA,NA,0,48,NA,29,NA,1,12,3,2,1,3,0,1,0,0,10060,1,1,0,1,NA,2,205,"",95,99,1,6,2,3
"4866",1975,"PStewart",0,0,"1975-007","1975-007-01","1975-007-01-01","1975-007-01-01-01",1975-11-12,1,"423 U.S. 28","96 S. Ct. 229","46 L. Ed. 2d 169","1975 U.S. LEXIS 126",1504,"Burger","74-54","TRANSAMERICAN FREIGHT LINES, INC. v. BRADA MILLER FREIGHT SYSTEMS, INC., et al.",1975-10-08,NA,245,NA,245,NA,1,NA,NA,0,67,NA,27,NA,0,12,2,1,1,4,0,1,0,0,80070,8,2,0,5,NA,NA,NA,"",100,99,1,9,0,3
"4867",1975,"PStewart",0,0,"1975-040","1975-040-01","1975-040-01-01","1975-040-01-01-01",1976-03-02,1,"424 U.S. 409","96 S. Ct. 984","47 L. Ed. 2d 128","1976 U.S. LEXIS 25",1506,"Burger","74-5435","IMBLER v. PACHTMAN, DISTRICT ATTORNEY",1975-11-03,NA,126,NA,19,6,1,NA,NA,0,48,NA,29,NA,1,10,2,1,1,2,0,0,0,0,20400,2,1,0,7,NA,3,314,"",101,99,1,8,0,3
"4868",1975,"PStewart",0,0,"1975-021","1975-021-01","1975-021-01-01","1975-021-01-01-01",1976-01-13,1,"423 U.S. 212","96 S. Ct. 498","46 L. Ed. 2d 450","1976 U.S. LEXIS 37",1506,"Burger","74-5566","BARRETT v. UNITED STATES",1975-11-04,NA,126,NA,27,NA,1,NA,NA,0,73,NA,26,NA,1,12,2,1,1,2,0,0,0,0,10440,1,1,0,4,NA,3,339,"",100,99,1,6,2,3
"4869",1975,"PStewart",0,0,"1975-087","1975-087-01","1975-087-01-01","1975-087-01-01-01",1976-05-03,1,"425 U.S. 536","96 S. Ct. 1708","48 L. Ed. 2d 149","1976 U.S. LEXIS 116",1506,"Burger","74-5808","FRANCIS v. HENDERSON, WARDEN",1975-12-09,NA,126,NA,28,22,1,NA,NA,0,75,NA,25,NA,0,11,3,1,1,2,0,0,0,0,10020,1,1,0,7,3,3,341,"",94,99,1,6,1,3
"4870",1975,"PStewart",0,0,"1975-085","1975-085-01","1975-085-01-01","1975-085-01-01-01",1976-04-27,7,"425 U.S. 484","96 S. Ct. 1646","48 L. Ed. 2d 113","1976 U.S. LEXIS 49",1506,"Burger","74-5822","HAMPTON, AKA BYERS v. UNITED STATES",1975-12-01,NA,100,NA,27,NA,1,NA,NA,0,86,NA,28,NA,0,12,2,1,1,2,0,0,0,0,10300,1,1,0,7,NA,NA,NA,"",102,99,1,5,3,3
"4871",1975,"PStewart",0,0,"1975-064","1975-064-01","1975-064-01-01","1975-064-01-01-01",1976-03-30,1,"425 U.S. 80","96 S. Ct. 1330","47 L. Ed. 2d 592","1976 U.S. LEXIS 31",1506,"Burger","74-5968","GEDERS v. UNITED STATES",1975-12-01,NA,100,NA,27,NA,1,NA,NA,0,56,NA,25,NA,0,11,2,1,1,4,0,1,0,0,10120,1,2,0,1,NA,2,214,"",99,99,1,8,0,3
"4872",1975,"PStewart",0,0,"1975-080","1975-080-02","1975-080-02-01","1975-080-02-01-01",1976-04-21,1,"425 U.S. 391","96 S. Ct. 1569","48 L. Ed. 2d 39","1976 U.S. LEXIS 98",1506,"Burger","74-611","UNITED STATES et al. v. KASMIR et al.",1975-11-03,NA,27,NA,111,NA,1,69,NA,0,120,NA,25,NA,1,2,3,2,1,3,0,1,0,0,10090,1,1,0,1,NA,2,210,"",95,99,1,8,0,3
"4873",1975,"PStewart",0,0,"1975-165","1975-165-01","1975-165-01-01","1975-165-01-01-01",1976-06-29,1,"427 U.S. 524","96 S. Ct. 2771","49 L. Ed. 2d 672","1976 U.S. LEXIS 80",1506,"Burger","74-6212","NORTON, A MINOR, BY CHILES v. MATHEWS, SECRETARY OF HEALTH, EDUCATION, AND WELFARE",1976-01-13,NA,129,NA,362,NA,2,62,NA,1,79,NA,79,NA,1,1,9,1,1,2,0,0,0,0,20200,2,1,0,1,NA,2,212,"",100,99,1,6,3,3
"4874",1975,"PStewart",0,0,"1975-173","1975-173-01","1975-173-01-01","1975-173-01-01-01",1976-07-02,7,"428 U.S. 153","96 S. Ct. 2909","49 L. Ed. 2d 859","1976 U.S. LEXIS 82",1506,"Burger","74-6257","GREGG v. GEORGIA",1976-03-31,NA,126,NA,28,13,1,NA,NA,0,302,13,300,13,0,11,12,1,1,2,0,0,1,0,10130,1,1,0,2,NA,2,221,"",94,99,1,7,2,3
"4875",1975,"PStewart",0,0,"1975-065","1975-065-01","1975-065-01-01","1975-065-01-01-01",1976-03-30,1,"425 U.S. 94","96 S. Ct. 1338","47 L. Ed. 2d 603","1976 U.S. LEXIS 32",1506,"Burger","74-6293","GOLDBERG v. UNITED STATES",1976-01-14,NA,100,NA,27,NA,1,NA,NA,0,45,NA,29,NA,0,12,2,1,1,5,0,1,0,0,10160,1,2,0,4,NA,3,347,"",92,99,1,9,0,3
"4876",1975,"PStewart",0,0,"1975-144","1975-144-01","1975-144-01-01","1975-144-01-01-01",1976-06-24,1,"427 U.S. 1","96 S. Ct. 2413","49 L. Ed. 2d 276","1976 U.S. LEXIS 188",1506,"Burger","74-6521","ALDINGER v. HOWARD, TREASURER OF SPOKANE COUNTY, et al.",1976-03-24,NA,9,56,19,56,1,117,56,0,128,NA,29,NA,0,3,2,1,1,2,0,0,0,0,90410,9,1,0,4,NA,3,314,"",102,99,1,6,3,3
"4877",1975,"PStewart",0,0,"1975-016","1975-016-01","1975-016-01-01","1975-016-01-01-01",1975-12-09,1,"423 U.S. 96","96 S. Ct. 321","46 L. Ed. 2d 313","1975 U.S. LEXIS 100",1505,"Burger","74-653","MICHIGAN v. MOSLEY",1975-10-06,NA,28,27,100,NA,1,NA,NA,0,302,27,301,27,0,10,3,2,1,5,0,1,0,0,10100,1,1,0,2,NA,2,209,"",94,99,1,6,2,3
"4878",1975,"PStewart",0,0,"1975-011","1975-011-01","1975-011-01-01","1975-011-01-01-01",1975-12-01,2,"423 U.S. 64","96 S. Ct. 303","46 L. Ed. 2d 205","1975 U.S. LEXIS 97",1505,"Burger","74-6738","DILLINGHAM v. UNITED STATES",NA,NA,100,NA,27,NA,1,NA,NA,0,60,NA,25,NA,0,12,2,1,1,4,0,1,0,0,10590,1,2,0,1,NA,2,216,"",NA,92,1,7,1,3
"4879",1975,"PStewart",0,0,"1975-086","1975-086-01","1975-086-01-01","1975-086-01-01-01",1976-05-03,1,"425 U.S. 501","96 S. Ct. 1691","48 L. Ed. 2d 126","1976 U.S. LEXIS 50",1506,"Burger","74-676","ESTELLE, CORRECTIONS DIRECTOR v. WILLIAMS",1975-10-07,NA,28,51,100,NA,1,NA,NA,0,121,NA,25,NA,0,11,3,2,1,4,0,1,0,0,10240,1,1,0,2,NA,2,230,"",99,99,1,6,2,3
"4880",1975,"PStewart",0,0,"1975-014","1975-014-01","1975-014-01-01","1975-014-01-01-01",1975-12-02,1,"423 U.S. 77","96 S. Ct. 310","46 L. Ed. 2d 219","1975 U.S. LEXIS 118",1505,"Burger","74-687","UNITED STATES v. MOORE et al.",1975-10-15,NA,27,NA,176,NA,1,NA,NA,0,121,NA,25,NA,1,11,3,1,1,4,0,1,0,0,120030,12,2,0,4,NA,6,600,"31 U.S.C. § 191",99,99,1,8,0,3
"4881",1975,"PStewart",0,0,"1975-025","1975-025-01","1975-025-01-01","1975-025-01-01-01",1976-01-14,1,"423 U.S. 303","96 S. Ct. 523","46 L. Ed. 2d 514","1976 U.S. LEXIS 96",1506,"Burger","74-712","UNITED STATES v. BORNSTEIN et al.",1975-10-08,NA,27,NA,176,NA,1,NA,NA,0,92,NA,23,NA,0,11,6,2,1,4,0,1,0,0,80140,8,1,0,4,NA,6,600,"31 U.S.C. § 231",94,92,1,5,3,3
"4882",1975,"PStewart",0,0,"1975-058","1975-058-01","1975-058-01-01","1975-058-01-01-01",1976-03-24,1,"424 U.S. 747","96 S. Ct. 1251","47 L. Ed. 2d 444","1976 U.S. LEXIS 140",1506,"Burger","74-728","FRANKS et al. v. BOWMAN TRANSPORTATION CO., INC., et al.",1975-11-03,NA,182,NA,151,NA,1,NA,NA,0,60,NA,25,NA,0,12,12,1,1,4,0,1,0,0,20060,2,2,0,4,NA,3,384,"",92,92,1,5,3,3
"4883",1975,"PStewart",0,0,"1975-140","1975-140-01","1975-140-01-01","1975-140-01-01-01",1976-06-21,7,"426 U.S. 736","96 S. Ct. 2337","49 L. Ed. 2d 179","1976 U.S. LEXIS 70",1506,"Burger","74-730","ROEMER et al. v. BOARD OF PUBLIC WORKS OF MARYLAND et al.",1976-02-23,NA,25,25,4,25,2,117,25,1,79,NA,79,NA,1,1,NA,1,1,2,0,0,0,0,30180,3,1,0,2,NA,2,203,"",100,99,1,5,4,3
"4884",1975,"PStewart",0,0,"1975-022","1975-022-01","1975-022-01-01","1975-022-01-01-01",1976-01-13,1,"423 U.S. 232","96 S. Ct. 508","46 L. Ed. 2d 464","1976 U.S. LEXIS 145",1506,"Burger","74-742","FOREMOST-MCKESSON, INC. v. PROVIDENT SECURITIES CO.",1975-10-07,NA,123,NA,233,NA,1,NA,NA,0,50,NA,29,NA,0,12,2,1,1,2,0,0,0,0,80120,8,1,0,4,NA,3,365,"",101,99,1,8,0,3
"4885",1975,"PStewart",0,0,"1975-050","1975-050-01","1975-050-01-01","1975-050-01-01-01",1976-03-08,1,"424 U.S. 614","96 S. Ct. 1062","47 L. Ed. 2d 278","1976 U.S. LEXIS 137",1506,"Burger","74-744","COMMISSIONER OF INTERNAL REVENUE v. SHAPIRO ET UX.",1975-11-05,NA,369,NA,240,NA,1,69,NA,0,55,NA,32,NA,0,12,6,2,1,2,0,0,0,0,40020,4,2,0,4,NA,3,345,"",95,99,1,6,2,3
"4886",1975,"PStewart",0,0,"1975-020","1975-020-02","1975-020-02-01","1975-020-02-01-01",1976-01-13,1,"423 U.S. 161","96 S. Ct. 473","46 L. Ed. 2d 416","1976 U.S. LEXIS 144",1506,"Burger","74-75","UNITED STATES et al. v. HALL",1975-01-21,1975-10-15,369,NA,240,NA,1,69,NA,0,74,NA,26,NA,0,2,2,2,1,2,0,0,0,0,40020,4,2,0,4,NA,3,345,"",98,92,1,5,3,3
"4887",1975,"PStewart",0,0,"1975-039","1975-039-01","1975-039-01-01","1975-039-01-01-01",1976-03-02,1,"424 U.S. 392","96 S. Ct. 948","47 L. Ed. 2d 114","1976 U.S. LEXIS 92",1506,"Burger","74-753","UNITED STATES v. TESTAN et al.",1975-11-12,NA,27,NA,8,60,1,20,NA,0,3,NA,3,NA,1,10,11,2,1,4,0,1,0,0,90360,9,1,0,4,NA,3,375,"",100,99,1,8,0,3
"4888",1975,"PStewart",0,0,"1975-090","1975-090-01","1975-090-01-01","1975-090-01-01-01",1976-05-19,7,"425 U.S. 564","96 S. Ct. 1768","48 L. Ed. 2d 212","1976 U.S. LEXIS 6",1506,"Burger","74-754","UNITED STATES v. MANDUJANO",1975-11-05,NA,27,NA,254,NA,1,NA,NA,0,122,NA,25,NA,0,12,2,2,1,4,0,1,0,0,10100,1,1,0,1,NA,2,209,"",99,99,1,8,0,3
"4889",1975,"PStewart",0,0,"1975-017","1975-017-01","1975-017-01-01","1975-017-01-01-01",1975-12-09,1,"423 U.S. 122","96 S. Ct. 335","46 L. Ed. 2d 333","1975 U.S. LEXIS 101",1505,"Burger","74-759","UNITED STATES v. MOORE",1975-10-07,NA,27,NA,206,NA,1,NA,NA,0,55,NA,32,NA,1,12,3,2,1,4,0,1,0,0,10510,1,1,0,4,NA,6,600,"21 U.S.C. § 801",101,99,1,8,0,3
"4890",1975,"PStewart",0,0,"1975-103","1975-103-01","1975-103-01-01","1975-103-01-01-01",1976-06-01,1,"425 U.S. 820","96 S. Ct. 1961","48 L. Ed. 2d 402","1976 U.S. LEXIS 101",1506,"Burger","74-768","BROWN v. GENERAL SERVICES ADMINISTRATION et al.",1976-03-01,NA,10,60,361,NA,1,61,NA,0,96,NA,22,NA,0,10,2,1,1,2,0,0,0,0,20060,2,1,0,4,NA,3,384,"",94,99,1,6,2,3
"4891",1975,"PStewart",0,0,"1975-044","1975-044-01","1975-044-01-01","1975-044-01-01-01",1976-03-03,1,"424 U.S. 507","96 S. Ct. 1029","47 L. Ed. 2d 196","1976 U.S. LEXIS 5",1506,"Burger","74-773","HUDGENS v. NATIONAL LABOR RELATIONS BOARD et al.",1975-10-14,NA,235,NA,382,NA,1,82,NA,0,25,NA,25,NA,0,10,2,2,1,5,0,1,1,0,30010,3,1,0,1,NA,2,200,"",94,99,1,6,2,3
"4892",1975,"PStewart",0,0,"1975-155","1975-155-01","1975-155-01-01","1975-155-01-01-01",1976-06-25,6,"427 U.S. 297","96 S. Ct. 2513","49 L. Ed. 2d 511","1976 U.S. LEXIS 75",1506,"Burger","74-775","CITY OF NEW ORLEANS et al. v. DUKES, DBA LOUISIANA CONCESSIONS",1975-11-11,NA,3,22,228,NA,2,NA,NA,0,75,NA,25,NA,0,1,4,2,1,4,0,1,1,0,80110,8,1,0,2,NA,2,231,"",NA,99,1,8,0,3
"4893",1975,"PStewart",0,0,"1975-060","1975-060-01","1975-060-01-01","1975-060-01-01-01",1976-03-24,1,"424 U.S. 828","96 S. Ct. 1211","47 L. Ed. 2d 505","1976 U.S. LEXIS 12",1506,"Burger","74-848","GREER, COMMANDER, FORT DIX MILITARY RESERVATION, et al. v. SPOCK et al.",1975-11-05,NA,27,NA,211,NA,1,6,NA,0,92,NA,23,NA,0,10,2,2,1,3,0,1,0,0,30010,3,1,0,1,NA,2,200,"",94,99,1,6,2,3
"4894",1975,"PStewart",0,0,"1975-023","1975-023-01","1975-023-01-01","1975-023-01-01-01",1976-01-14,1,"423 U.S. 261","96 S. Ct. 549","46 L. Ed. 2d 483","1976 U.S. LEXIS 38",1506,"Burger","74-850","MATHEWS, SECRETARY OF HEALTH, EDUCATION, AND WELFARE v. WEBER",1975-11-04,NA,362,NA,180,NA,1,62,NA,0,48,NA,29,NA,0,2,2,2,1,2,0,0,0,0,90320,9,2,0,3,4,6,600,"28 U.S.C. § 636",99,99,1,8,0,3
"4895",1975,"PStewart",0,0,"1975-063","1975-063-01","1975-063-01-01","1975-063-01-01-01",1976-03-24,6,"425 U.S. 73","96 S. Ct. 1208","47 L. Ed. 2d 587","1976 U.S. LEXIS 30",1506,"Burger","74-858","CAREY, GOVERNOR OF NEW YORK, et al. v. SUGAR et al.",1976-01-20,NA,28,37,138,NA,2,NA,NA,1,96,NA,96,NA,0,1,NA,2,1,5,1,1,0,0,90090,9,1,0,3,NA,NA,NA,"",NA,99,1,9,0,3
"4896",1975,"PStewart",0,0,"1975-063","1975-063-02","1975-063-02-01","1975-063-02-01-01",1976-03-24,6,"425 U.S. 73","96 S. Ct. 1208","47 L. Ed. 2d 587","1976 U.S. LEXIS 30",1506,"Burger","74-859","CURTIS CIRCULATION CO. et al.  v. SUGAR et al.",1976-01-20,NA,135,NA,138,NA,2,NA,NA,1,96,NA,96,NA,0,1,NA,2,1,5,1,1,0,0,90090,9,1,0,3,NA,NA,NA,"",NA,99,1,9,0,3
"4897",1975,"PStewart",0,0,"1975-067","1975-067-01","1975-067-01-01","1975-067-01-01-01",1976-03-30,1,"425 U.S. 164","96 S. Ct. 1319","47 L. Ed. 2d 653","1976 U.S. LEXIS 113",1506,"Burger","74-869","UNITED STATES v. UNITED CONTINENTAL TUNA CORP.",1975-11-03,NA,27,NA,159,NA,1,NA,NA,0,48,NA,29,NA,0,12,3,2,1,4,0,1,0,0,80050,8,1,0,4,NA,6,600,"46 U.S.C. § 741",98,99,1,7,1,3
"4898",1975,"PStewart",0,0,"1975-143","1975-143-01","1975-143-01-01","1975-143-01-01-01",1976-06-24,1,"426 U.S. 833","96 S. Ct. 2465","49 L. Ed. 2d 245","1976 U.S. LEXIS 158",1506,"Burger","74-878","NATIONAL LEAGUE OF CITIES et al. v. USERY, SECRETARY OF LABOR",1975-04-16,1976-03-02,207,NA,371,NA,2,NA,NA,1,55,NA,55,NA,0,1,NA,2,2,4,0,1,1,0,70040,7,1,0,1,NA,1,111,"",102,99,1,5,4,3
"4899",1975,"PStewart",0,0,"1975-143","1975-143-02","1975-143-02-01","1975-143-02-01-01",1976-06-24,1,"426 U.S. 833","96 S. Ct. 2465","49 L. Ed. 2d 245","1976 U.S. LEXIS 158",1506,"Burger","74-879","CALIFORNIA v. USERY, SECRETARY OF LABOR",1975-04-16,1976-03-02,28,6,371,NA,2,NA,NA,1,55,NA,55,NA,0,1,NA,2,2,4,0,1,1,0,70040,7,1,0,1,NA,1,111,"",102,99,1,5,4,3
"4900",1975,"PStewart",0,0,"1975-036","1975-036-01","1975-036-01-01","1975-036-01-01-01",1976-02-25,1,"424 U.S. 351","96 S. Ct. 933","47 L. Ed. 2d 43","1976 U.S. LEXIS 142",1506,"Burger","74-882","DE CANAS et al. v. BICA et al.",1975-12-16,NA,106,NA,151,NA,1,NA,NA,0,302,6,301,6,0,12,2,1,1,4,0,1,0,0,20120,2,2,0,2,NA,1,148,"",92,99,1,8,0,3
"4901",1975,"PStewart",0,0,"1975-043","1975-043-01","1975-043-01-01","1975-043-01-01-01",1976-03-03,1,"424 U.S. 494","96 S. Ct. 1003","47 L. Ed. 2d 186","1976 U.S. LEXIS 125",1506,"Burger","74-883","FEDERAL POWER COMMISSION v. MOSS et al.",1975-12-03,NA,352,NA,187,NA,1,52,NA,0,32,NA,32,NA,0,12,6,1,1,4,0,1,0,0,80300,8,2,0,5,NA,3,355,"",92,99,1,6,0,3
"4902",1975,"PStewart",0,0,"1975-015","1975-015-01","1975-015-01-01","1975-015-01-01-01",1975-12-02,1,"423 U.S. 87","96 S. Ct. 316","46 L. Ed. 2d 228","1975 U.S. LEXIS 99",1505,"Burger","74-884","UNITED STATES v. POWELL",1975-10-06,NA,27,NA,100,NA,1,NA,NA,0,128,NA,29,NA,0,11,3,2,1,3,0,1,0,0,40010,4,1,0,1,NA,2,207,"",102,99,1,8,0,3
"4903",1975,"PStewart",0,0,"1975-056","1975-056-01","1975-056-01-01","1975-056-01-01-01",1976-03-23,1,"424 U.S. 693","96 S. Ct. 1155","47 L. Ed. 2d 405","1976 U.S. LEXIS 112",1506,"Burger","74-891","PAUL, CHIEF OF POLICE, LOUISVILLE, et al. v. DAVIS",1975-11-04,NA,19,21,174,NA,1,NA,NA,0,74,NA,26,NA,0,11,4,2,1,3,0,1,0,0,20400,2,1,0,4,NA,3,314,"",102,99,1,5,3,3
"4904",1975,"PStewart",0,0,"1975-098","1975-098-01","1975-098-01-01","1975-098-01-01-01",1976-05-24,1,"425 U.S. 748","96 S. Ct. 1817","48 L. Ed. 2d 346","1976 U.S. LEXIS 55",1506,"Burger","74-895","VIRGINIA STATE BOARD OF PHARMACY et al. v. VIRGINIA CITIZENS CONSUMER COUNCIL, INC., et al.",1975-11-11,NA,4,55,134,NA,2,NA,NA,1,126,NA,126,NA,0,1,NA,2,3,2,0,0,1,0,30020,3,2,0,2,NA,2,200,"",100,99,1,7,1,3
"4905",1975,"PStewart",0,0,"1975-049","1975-049-01","1975-049-01-01","1975-049-01-01-01",1976-03-08,1,"424 U.S. 600","96 S. Ct. 1075","47 L. Ed. 2d 267","1976 U.S. LEXIS 18",1506,"Burger","74-928","UNITED STATES v. DINITZ",1975-12-02,NA,27,NA,100,NA,1,NA,NA,0,57,NA,25,NA,1,11,2,2,1,4,0,1,0,0,10170,1,1,0,1,NA,2,206,"",94,99,1,6,2,3
"4906",1975,"PStewart",0,0,"1975-059","1975-059-01","1975-059-01-01","1975-059-01-01-01",1976-03-24,1,"424 U.S. 800","96 S. Ct. 1236","47 L. Ed. 2d 483","1976 U.S. LEXIS 22",1506,"Burger","74-940","COLORADO RIVER WATER CONSERVATION DISTRICT et al. v. UNITED STATES",1976-01-14,NA,18,7,27,NA,1,NA,NA,0,52,NA,30,NA,0,10,3,2,1,3,0,1,0,0,90090,9,1,0,4,3,6,600,"43 U.S.C. § 666",92,99,1,6,3,3
"4907",1975,"PStewart",0,0,"1975-029","1975-029-01","1975-029-01-01","1975-029-01-01-01",1976-01-21,1,"423 U.S. 362","96 S. Ct. 598","46 L. Ed. 2d 561","1976 U.S. LEXIS 42",1506,"Burger","74-942","RIZZO, MAYOR OF PHILADELPHIA, et al. v. GOODE et al.",1975-11-11,NA,19,45,222,NA,1,NA,NA,0,109,NA,23,NA,0,11,2,2,1,3,0,1,0,0,90010,9,1,0,7,3,3,314,"",102,99,1,5,3,3
"4908",1975,"PStewart",0,0,"1975-041","1975-041-01","1975-041-01-01","1975-041-01-01-01",1976-03-02,1,"424 U.S. 448","96 S. Ct. 958","47 L. Ed. 2d 154","1976 U.S. LEXIS 26",1506,"Burger","74-944","TIME, INC. v. FIRESTONE",1975-10-14,NA,178,NA,174,NA,1,NA,NA,0,302,12,300,12,0,11,2,2,1,5,0,1,0,0,30030,3,1,0,2,NA,2,200,"",102,99,1,6,2,3
"4909",1975,"PStewart",0,0,"1975-059","1975-059-02","1975-059-02-01","1975-059-02-01-01",1976-03-24,1,"424 U.S. 800","96 S. Ct. 1236","47 L. Ed. 2d 483","1976 U.S. LEXIS 22",1506,"Burger","74-949","AKIN et al. v. UNITED STATES",1976-01-14,NA,134,NA,27,NA,1,NA,NA,0,52,NA,30,NA,0,10,3,2,1,3,0,1,0,0,90090,9,1,0,4,3,6,600,"43 U.S.C. § 666",92,99,1,6,3,3
"4910",1975,"PStewart",0,0,"1975-180","1975-180-01","1975-180-01-01","1975-180-01-01-01",1976-07-06,1,"428 U.S. 433","96 S. Ct. 3021","49 L. Ed. 2d 1046","1976 U.S. LEXIS 162",1506,"Burger","74-958","UNITED STATES et al. v. JANIS",1975-12-08,NA,27,NA,100,NA,1,69,NA,0,48,NA,29,NA,0,10,2,2,1,4,0,1,0,0,10050,1,1,0,7,NA,5,502,"",100,99,1,5,3,3
"4911",1975,"PStewart",0,0,"1975-019","1975-019-01","1975-019-01-01","1975-019-01-01-01",1975-12-16,1,"423 U.S. 150","96 S. Ct. 410","46 L. Ed. 2d 354","1975 U.S. LEXIS 127",1505,"Burger","74-966","AMERICAN FOREIGN STEAMSHIP CO. v. MATISE",1975-10-14,NA,116,NA,145,NA,1,NA,NA,0,50,NA,29,NA,0,12,3,2,1,4,0,1,0,0,80070,8,1,0,4,NA,6,600,"46 U.S.C. § 596",98,99,1,8,0,3
"4912",1975,"PStewart",0,0,"1975-127","1975-127-01","1975-127-01-01","1975-127-01-01-01",1976-06-14,2,"426 U.S. 476","96 S. Ct. 2160","48 L. Ed. 2d 781","1976 U.S. LEXIS 135",1506,"Burger","75-1015","RALSTON PURINA CO. et al. v. LOUISVILLE & NASHVILLE RAILROAD CO. et al.",NA,NA,234,NA,231,NA,2,66,NA,1,74,NA,74,NA,0,1,8,1,1,3,0,1,0,0,80220,8,2,0,5,3,NA,NA,"",NA,99,1,8,0,3
"4913",1975,"PStewart",0,0,"1975-074","1975-074-01","1975-074-01-01","1975-074-01-01-01",1976-04-19,2,"425 U.S. 268","96 S. Ct. 1530","47 L. Ed. 2d 780","1976 U.S. LEXIS 45",1506,"Burger","75-1038","DIAMOND NATIONAL CORP. et al. v. STATE BOARD OF EQUALIZATION",NA,NA,113,NA,4,6,2,117,6,0,302,6,301,6,0,1,3,2,1,3,0,1,0,0,80100,8,1,0,4,NA,6,600,"12 U.S.C. § 548",NA,99,1,7,2,3
"4914",1975,"PStewart",0,0,"1975-172","1975-172-02","1975-172-02-01","1975-172-02-01-01",1976-07-01,1,"428 U.S. 132","96 S. Ct. 2857","49 L. Ed. 2d 844","1976 U.S. LEXIS 81",1506,"Burger","75-109","HUNERWADEL v. BAIRD et al.",1976-03-23,NA,202,NA,165,NA,2,NA,NA,1,80,NA,80,NA,1,1,NA,2,1,5,0,1,0,0,90070,9,1,0,3,7,5,500,"",100,99,1,9,0,3
